Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,31.389999,31.389999,31.389999,31.389999,30.660896,0
2020-01-02,31.620001,31.620001,31.620001,31.620001,30.885557,0
2020-01-03,31.389999,31.389999,31.389999,31.389999,30.660896,0
2020-01-06,31.430000,31.430000,31.430000,31.430000,30.699970,0
2020-01-07,31.290001,31.290001,31.290001,31.290001,30.563221,0
2020-01-08,31.299999,31.299999,31.299999,31.299999,30.572990,0
2020-01-09,31.389999,31.389999,31.389999,31.389999,30.660896,0
2020-01-10,31.270000,31.270000,31.270000,31.270000,30.543686,0
2020-01-13,31.379999,31.379999,31.379999,31.379999,30.651131,0
2020-01-14,31.400000,31.400000,31.400000,31.400000,30.670668,0
2020-01-15,31.430000,31.430000,31.430000,31.430000,30.699970,0
2020-01-16,31.540001,31.540001,31.540001,31.540001,30.807417,0
2020-01-17,31.670000,31.670000,31.670000,31.670000,30.934397,0
2020-01-21,31.510000,31.510000,31.510000,31.510000,30.778111,0
2020-01-22,31.510000,31.510000,31.510000,31.510000,30.778111,0
2020-01-23,31.330000,31.330000,31.330000,31.330000,30.602291,0
2020-01-24,31.320000,31.320000,31.320000,31.320000,30.592524,0
2020-01-27,30.650000,30.650000,30.650000,30.650000,29.938087,0
2020-01-28,30.920000,30.920000,30.920000,30.920000,30.201817,0
2020-01-29,30.940001,30.940001,30.940001,30.940001,30.221354,0
2020-01-30,30.920000,30.920000,30.920000,30.920000,30.201817,0
2020-01-31,30.520000,30.520000,30.520000,30.520000,29.811106,0
2020-02-03,30.520000,30.520000,30.520000,30.520000,29.811106,0
2020-02-04,30.980000,30.980000,30.980000,30.980000,30.260422,0
2020-02-05,31.299999,31.299999,31.299999,31.299999,30.572990,0
2020-02-06,31.340000,31.340000,31.340000,31.340000,30.612061,0
2020-02-07,31.100000,31.100000,31.100000,31.100000,30.377636,0
2020-02-10,31.160000,31.160000,31.160000,31.160000,30.436241,0
2020-02-11,31.379999,31.379999,31.379999,31.379999,30.651131,0
2020-02-12,31.520000,31.520000,31.520000,31.520000,30.787880,0
2020-02-13,31.370001,31.370001,31.370001,31.370001,30.641363,0
2020-02-14,31.350000,31.350000,31.350000,31.350000,30.621828,0
2020-02-18,31.240000,31.240000,31.240000,31.240000,30.514383,0
2020-02-19,31.430000,31.430000,31.430000,31.430000,30.699970,0
2020-02-20,31.230000,31.230000,31.230000,31.230000,30.504616,0
2020-02-21,31.170000,31.170000,31.170000,31.170000,30.446007,0
2020-02-24,29.889999,29.889999,29.889999,29.889999,29.195740,0
2020-02-25,29.270000,29.270000,29.270000,29.270000,28.590141,0
2020-02-26,29.280001,29.280001,29.280001,29.280001,28.599909,0
2020-02-27,28.410000,28.410000,28.410000,28.410000,27.750116,0
2020-02-28,28.110001,28.110001,28.110001,28.110001,27.457085,0
2020-03-02,28.490000,28.490000,28.490000,28.490000,27.828259,0
2020-03-03,28.420000,28.420000,28.420000,28.420000,27.759884,0
2020-03-04,29.280001,29.280001,29.280001,29.280001,28.599909,0
2020-03-05,28.490000,28.490000,28.490000,28.490000,27.828259,0
2020-03-06,27.920000,27.920000,27.920000,27.920000,27.271498,0
2020-03-09,25.620001,25.620001,25.620001,25.620001,25.024921,0
2020-03-10,26.209999,26.209999,26.209999,26.209999,25.601213,0
2020-03-11,24.980000,24.980000,24.980000,24.980000,24.399784,0
2020-03-12,22.030001,22.030001,22.030001,22.030001,21.518307,0
2020-03-13,23.350000,23.350000,23.350000,23.350000,22.807644,0
2020-03-16,20.690001,20.690001,20.690001,20.690001,20.209431,0
2020-03-17,21.469999,21.469999,21.469999,21.469999,20.971312,0
2020-03-18,20.150000,20.150000,20.150000,20.150000,19.681971,0
2020-03-19,20.440001,20.440001,20.440001,20.440001,19.965239,0
2020-03-20,20.340000,20.340000,20.340000,20.340000,19.985870,0
2020-03-23,19.950001,19.950001,19.950001,19.950001,19.602663,0
2020-03-24,21.780001,21.780001,21.780001,21.780001,21.400801,0
2020-03-25,22.559999,22.559999,22.559999,22.559999,22.167219,0
2020-03-26,23.780001,23.780001,23.780001,23.780001,23.365980,0
2020-03-27,22.889999,22.889999,22.889999,22.889999,22.491474,0
2020-03-30,23.190001,23.190001,23.190001,23.190001,22.786251,0
2020-03-31,23.190001,23.190001,23.190001,23.190001,22.786251,0
2020-04-01,22.410000,22.410000,22.410000,22.410000,22.019831,0
2020-04-02,22.700001,22.700001,22.700001,22.700001,22.304783,0
2020-04-03,22.219999,22.219999,22.219999,22.219999,21.833138,0
2020-04-06,23.330000,23.330000,23.330000,23.330000,22.923813,0
2020-04-07,23.420000,23.420000,23.420000,23.420000,23.012247,0
2020-04-08,23.850000,23.850000,23.850000,23.850000,23.434759,0
2020-04-09,24.219999,24.219999,24.219999,24.219999,23.798317,0
2020-04-13,24.070000,24.070000,24.070000,24.070000,23.650928,0
2020-04-14,24.580000,24.580000,24.580000,24.580000,24.152048,0
2020-04-15,23.549999,23.549999,23.549999,23.549999,23.139982,0
2020-04-16,23.500000,23.500000,23.500000,23.500000,23.090855,0
2020-04-17,24.360001,24.360001,24.360001,24.360001,23.935881,0
2020-04-20,24.080000,24.080000,24.080000,24.080000,23.660755,0
2020-04-21,23.530001,23.530001,23.530001,23.530001,23.120333,0
2020-04-22,23.860001,23.860001,23.860001,23.860001,23.444586,0
2020-04-23,23.809999,23.809999,23.809999,23.809999,23.395454,0
2020-04-24,23.969999,23.969999,23.969999,23.969999,23.552670,0
2020-04-27,24.360001,24.360001,24.360001,24.360001,23.935881,0
2020-04-28,24.600000,24.600000,24.600000,24.600000,24.171701,0
2020-04-29,25.240000,25.240000,25.240000,25.240000,24.800560,0
2020-04-30,24.860001,24.860001,24.860001,24.860001,24.427176,0
2020-05-01,24.420000,24.420000,24.420000,24.420000,23.994835,0
2020-05-04,24.150000,24.150000,24.150000,24.150000,23.729538,0
2020-05-05,24.209999,24.209999,24.209999,24.209999,23.788490,0
2020-05-06,24.070000,24.070000,24.070000,24.070000,23.650928,0
2020-05-07,24.420000,24.420000,24.420000,24.420000,23.994835,0
2020-05-08,24.830000,24.830000,24.830000,24.830000,24.397699,0
2020-05-11,24.660000,24.660000,24.660000,24.660000,24.230658,0
