Date,Open,High,Low,Close,Adj Close,Volume
2020-04-23,16.830000,16.830000,16.830000,16.830000,16.047098,0
2020-04-24,16.860001,16.860001,16.860001,16.860001,16.075705,0
2020-04-27,16.620001,16.620001,16.620001,16.620001,15.846869,0
2020-04-28,16.760000,16.760000,16.760000,16.760000,15.980359,0
2020-04-29,16.730000,16.730000,16.730000,16.730000,15.951751,0
2020-04-30,16.600000,16.600000,16.600000,16.600000,15.866683,0
2020-05-01,16.660000,16.660000,16.660000,16.660000,15.924032,0
2020-05-04,16.570000,16.570000,16.570000,16.570000,15.838009,0
2020-05-05,16.500000,16.500000,16.500000,16.500000,15.771101,0
2020-05-06,16.280001,16.280001,16.280001,16.280001,15.560821,0
2020-05-07,16.440001,16.440001,16.440001,16.440001,15.713751,0
2020-05-08,16.270000,16.270000,16.270000,16.270000,15.551260,0
2020-05-11,16.129999,16.129999,16.129999,16.129999,15.417445,0
2020-05-12,16.240000,16.240000,16.240000,16.240000,15.522587,0
2020-05-13,16.320000,16.320000,16.320000,16.320000,15.599051,0
2020-05-14,16.430000,16.430000,16.430000,16.430000,15.704194,0
2020-05-15,16.440001,16.440001,16.440001,16.440001,15.713751,0
2020-05-18,16.260000,16.260000,16.260000,16.260000,15.541702,0
2020-05-19,16.370001,16.370001,16.370001,16.370001,15.646844,0
2020-05-20,16.469999,16.469999,16.469999,16.469999,15.742425,0
2020-05-21,16.549999,16.549999,16.549999,16.549999,15.818892,0
2020-05-22,16.610001,16.610001,16.610001,16.610001,15.876244,0
2020-05-26,16.520000,16.520000,16.520000,16.520000,15.790217,0
2020-05-27,16.510000,16.510000,16.510000,16.510000,15.780656,0
2020-05-28,16.500000,16.500000,16.500000,16.500000,15.771101,0
2020-05-29,16.590000,16.590000,16.590000,16.590000,15.897593,0
2020-06-01,16.549999,16.549999,16.549999,16.549999,15.859262,0
2020-06-02,16.540001,16.540001,16.540001,16.540001,15.849678,0
2020-06-03,16.430000,16.430000,16.430000,16.430000,15.744272,0
2020-06-04,16.309999,16.309999,16.309999,16.309999,15.629277,0
2020-06-05,16.320000,16.320000,16.320000,16.320000,15.638860,0
2020-06-08,16.400000,16.400000,16.400000,16.400000,15.715524,0
2020-06-09,16.520000,16.520000,16.520000,16.520000,15.830515,0
2020-06-10,16.680000,16.680000,16.680000,16.680000,15.983833,0
2020-06-11,16.809999,16.809999,16.809999,16.809999,16.108412,0
2020-06-12,16.690001,16.690001,16.690001,16.690001,15.993420,0
2020-06-15,16.680000,16.680000,16.680000,16.680000,15.983833,0
2020-06-16,16.629999,16.629999,16.629999,16.629999,15.935924,0
2020-06-17,16.680000,16.680000,16.680000,16.680000,15.983833,0
2020-06-18,16.790001,16.790001,16.790001,16.790001,16.089247,0
2020-06-19,16.809999,16.809999,16.809999,16.809999,16.108412,0
2020-06-22,16.799999,16.799999,16.799999,16.799999,16.098827,0
2020-06-23,16.719999,16.719999,16.719999,16.719999,16.022165,0
2020-06-24,16.809999,16.809999,16.809999,16.809999,16.108412,0
2020-06-25,16.809999,16.809999,16.809999,16.809999,16.108412,0
2020-06-26,16.940001,16.940001,16.940001,16.940001,16.232986,0
2020-06-29,16.889999,16.889999,16.889999,16.889999,16.185070,0
2020-06-30,16.860001,16.860001,16.860001,16.860001,16.195639,0
2020-07-01,16.870001,16.870001,16.870001,16.870001,16.205246,0
2020-07-02,16.930000,16.930000,16.930000,16.930000,16.262882,0
2020-07-06,16.920000,16.920000,16.920000,16.920000,16.253275,0
2020-07-07,17.110001,17.110001,17.110001,17.110001,16.435787,0
2020-07-08,17.059999,17.059999,17.059999,17.059999,16.387754,0
2020-07-09,17.260000,17.260000,17.260000,17.260000,16.579876,0
2020-07-10,17.200001,17.200001,17.200001,17.200001,16.522242,0
2020-07-13,17.250000,17.250000,17.250000,17.250000,16.570267,0
2020-07-14,17.260000,17.260000,17.260000,17.260000,16.579876,0
2020-07-15,17.240000,17.240000,17.240000,17.240000,16.560661,0
2020-07-16,17.320000,17.320000,17.320000,17.320000,16.637512,0
2020-07-17,17.330000,17.330000,17.330000,17.330000,16.647118,0
2020-07-20,17.389999,17.389999,17.389999,17.389999,16.704752,0
2020-07-21,17.450001,17.450001,17.450001,17.450001,16.762392,0
2020-07-22,17.510000,17.510000,17.510000,17.510000,16.820026,0
2020-07-23,17.650000,17.650000,17.650000,17.650000,16.954508,0
2020-07-24,17.639999,17.639999,17.639999,17.639999,16.944901,0
2020-07-27,17.580000,17.580000,17.580000,17.580000,16.887266,0
2020-07-28,17.650000,17.650000,17.650000,17.650000,16.954508,0
2020-07-29,17.629999,17.629999,17.629999,17.629999,16.935297,0
2020-07-30,17.709999,17.709999,17.709999,17.709999,17.012142,0
2020-07-31,17.709999,17.709999,17.709999,17.709999,17.051619,0
2020-08-03,17.650000,17.650000,17.650000,17.650000,16.993853,0
2020-08-04,17.780001,17.780001,17.780001,17.780001,17.119019,0
2020-08-05,17.690001,17.690001,17.690001,17.690001,17.032362,0
2020-08-06,17.780001,17.780001,17.780001,17.780001,17.119019,0
2020-08-07,17.709999,17.709999,17.709999,17.709999,17.051619,0
2020-08-10,17.650000,17.650000,17.650000,17.650000,16.993853,0
2020-08-11,17.520000,17.520000,17.520000,17.520000,16.868683,0
2020-08-12,17.360001,17.360001,17.360001,17.360001,16.714632,0
2020-08-13,17.209999,17.209999,17.209999,17.209999,16.570206,0
2020-08-14,17.120001,17.120001,17.120001,17.120001,16.483553,0
2020-08-17,17.110001,17.110001,17.110001,17.110001,16.473927,0
2020-08-18,17.180000,17.180000,17.180000,17.180000,16.541323,0
2020-08-19,17.100000,17.100000,17.100000,17.100000,16.464296,0
2020-08-20,17.209999,17.209999,17.209999,17.209999,16.570206,0
2020-08-21,17.280001,17.280001,17.280001,17.280001,16.637606,0
2020-08-24,17.250000,17.250000,17.250000,17.250000,16.608719,0
2020-08-25,17.150000,17.150000,17.150000,17.150000,16.512438,0
2020-08-26,17.090000,17.090000,17.090000,17.090000,16.454668,0
2020-08-27,16.879999,16.879999,16.879999,16.879999,16.252476,0
2020-08-28,16.850000,16.850000,16.850000,16.850000,16.223591,0
2020-08-31,16.930000,16.930000,16.930000,16.930000,16.340378,0
2020-09-01,17.100000,17.100000,17.100000,17.100000,16.504456,0
2020-09-02,17.250000,17.250000,17.250000,17.250000,16.649233,0
2020-09-03,17.290001,17.290001,17.290001,17.290001,16.687840,0
2020-09-04,17.049999,17.049999,17.049999,17.049999,16.456196,0
2020-09-08,17.080000,17.080000,17.080000,17.080000,16.485153,0
2020-09-09,17.040001,17.040001,17.040001,17.040001,16.446548,0
2020-09-10,17.100000,17.100000,17.100000,17.100000,16.504456,0
2020-09-11,17.120001,17.120001,17.120001,17.120001,16.523760,0
2020-09-14,17.120001,17.120001,17.120001,17.120001,16.523760,0
2020-09-15,17.100000,17.100000,17.100000,17.100000,16.504456,0
2020-09-16,17.080000,17.080000,17.080000,17.080000,16.485153,0
2020-09-17,17.120001,17.120001,17.120001,17.120001,16.523760,0
2020-09-18,17.080000,17.080000,17.080000,17.080000,16.485153,0
2020-09-21,17.120001,17.120001,17.120001,17.120001,16.523760,0
2020-09-22,17.100000,17.100000,17.100000,17.100000,16.504456,0
2020-09-23,17.100000,17.100000,17.100000,17.100000,16.504456,0
2020-09-24,17.090000,17.090000,17.090000,17.090000,16.494804,0
2020-09-25,17.049999,17.049999,17.049999,17.049999,16.456196,0
2020-09-28,17.020000,17.020000,17.020000,17.020000,16.427244,0
2020-09-29,17.030001,17.030001,17.030001,17.030001,16.436895,0
2020-09-30,16.930000,16.930000,16.930000,16.930000,16.378847,0
2020-10-01,16.959999,16.959999,16.959999,16.959999,16.407871,0
2020-10-02,16.910000,16.910000,16.910000,16.910000,16.359499,0
2020-10-05,16.690001,16.690001,16.690001,16.690001,16.146662,0
2020-10-06,16.790001,16.790001,16.790001,16.790001,16.243406,0
2020-10-07,16.700001,16.700001,16.700001,16.700001,16.156336,0
2020-10-08,16.790001,16.790001,16.790001,16.790001,16.243406,0
2020-10-09,16.790001,16.790001,16.790001,16.790001,16.243406,0
2020-10-12,16.830000,16.830000,16.830000,16.830000,16.282104,0
2020-10-13,16.940001,16.940001,16.940001,16.940001,16.388523,0
2020-10-14,16.980000,16.980000,16.980000,16.980000,16.427219,0
2020-10-15,16.950001,16.950001,16.950001,16.950001,16.398199,0
2020-10-16,16.930000,16.930000,16.930000,16.930000,16.378847,0
2020-10-19,16.870001,16.870001,16.870001,16.870001,16.320803,0
2020-10-20,16.760000,16.760000,16.760000,16.760000,16.214382,0
2020-10-21,16.700001,16.700001,16.700001,16.700001,16.156336,0
2020-10-22,16.570000,16.570000,16.570000,16.570000,16.030565,0
2020-10-23,16.650000,16.650000,16.650000,16.650000,16.107960,0
2020-10-26,16.760000,16.760000,16.760000,16.760000,16.214382,0
2020-10-27,16.860001,16.860001,16.860001,16.860001,16.311127,0
2020-10-28,16.860001,16.860001,16.860001,16.860001,16.311127,0
2020-10-29,16.719999,16.719999,16.719999,16.719999,16.175682,0
2020-10-30,16.580000,16.580000,16.580000,16.580000,16.079670,0
2020-11-02,16.660000,16.660000,16.660000,16.660000,16.157257,0
2020-11-03,16.620001,16.620001,16.620001,16.620001,16.118465,0
2020-11-04,16.920000,16.920000,16.920000,16.920000,16.409412,0
2020-11-05,17.030001,17.030001,17.030001,17.030001,16.516092,0
2020-11-06,16.900000,16.900000,16.900000,16.900000,16.390013,0
2020-11-09,16.900000,16.900000,16.900000,16.900000,16.390013,0
2020-11-10,16.650000,16.650000,16.650000,16.650000,16.147558,0
2020-11-11,16.690001,16.690001,16.690001,16.690001,16.186352,0
2020-11-12,16.879999,16.879999,16.879999,16.879999,16.370619,0
2020-11-13,16.860001,16.860001,16.860001,16.860001,16.351221,0
2020-11-16,16.830000,16.830000,16.830000,16.830000,16.322126,0
2020-11-17,16.940001,16.940001,16.940001,16.940001,16.428808,0
2020-11-18,17.000000,17.000000,17.000000,17.000000,16.486996,0
2020-11-19,17.090000,17.090000,17.090000,17.090000,16.574280,0
2020-11-20,17.209999,17.209999,17.209999,17.209999,16.690660,0
2020-11-23,17.160000,17.160000,17.160000,17.160000,16.642168,0
2020-11-24,17.059999,17.059999,17.059999,17.059999,16.545185,0
2020-11-25,17.020000,17.020000,17.020000,17.020000,16.506393,0
2020-11-27,17.139999,17.139999,17.139999,17.139999,16.622772,0
