"","time","close","Rd"
"1538",2004-04-13,4552,-1.72061306745857
"1543",2004-04-20,4640,1.9147669414135
"1548",2004-04-27,4229,-9.2748807747812
"1552",2004-05-04,3933,-7.25630650406792
"1557",2004-05-11,3900,-0.842594031407273
"1562",2004-05-18,3452,-12.2022779914419
"1567",2004-05-25,3327,-3.68827761848411
"1571",2004-06-01,3282,-1.36180043684409
"1576",2004-06-08,3067,-6.77531075357845
"1581",2004-06-15,2810,-8.75154017864608
"1586",2004-06-22,2622,-6.9247098004146
"1591",2004-06-29,2895,9.90477256834499
"1596",2004-07-06,3400,16.0790320597157
"1601",2004-07-13,4086,18.3791064773315
"1606",2004-07-20,3888,-4.96716097972385
"1611",2004-07-27,3832,-1.45080264895778
"1616",2004-08-03,4177,8.62064254064236
"1621",2004-08-10,4088,-2.15374326136342
"1626",2004-08-17,4180,2.22553936352607
"1631",2004-08-24,4213,0.786373646021588
"1635",2004-08-31,4186,-0.64293589730724
"1640",2004-09-07,4018,-4.09613576310655
"1645",2004-09-14,4205,4.54900270321694
"1650",2004-09-21,4229,0.569126506544038
"1655",2004-09-28,4106,-2.951623989361
"1660",2004-10-05,4157,1.23443416737583
"1665",2004-10-12,4408,5.86274115801135
"1670",2004-10-19,4625,4.80552991137753
"1675",2004-10-26,4877,5.30539057635266
"1680",2004-11-02,4937,1.22275825488103
"1685",2004-11-09,5060,2.46086240226475
"1690",2004-11-16,5191,2.55598735457188
"1695",2004-11-23,5514,6.03639557565128
"1700",2004-11-30,6051,9.29332350385792
"1705",2004-12-07,6200,2.43257444108611
"1710",2004-12-14,5551,-11.0571200343021
"1715",2004-12-21,4812,-14.2865293595593
"1719",2005-01-04,4456,-7.68612954874488
"1724",2005-01-11,4726,5.88276761397335
"1729",2005-01-18,4591,-2.89813134976313
"1734",2005-01-25,4307,-6.38562591951128
"1739",2005-02-01,4470,3.71468025535044
"1744",2005-02-08,4175,-6.82740503226587
"1749",2005-02-15,4511,7.74045001234409
"1754",2005-02-22,4878,7.821644136747
"1759",2005-03-01,4663,-4.50762819675461
"1764",2005-03-08,4745,1.74324142357083
"1769",2005-03-15,4685,-1.27255163715052
"1774",2005-03-22,4679,-0.128150380630743
"1777",2005-03-29,4672,-0.149716635815267
"1782",2005-04-05,4649,-0.493510281747866
"1787",2005-04-12,4753,2.21238549234251
"1792",2005-04-19,4735,-0.379427099383101
"1797",2005-04-26,4172,-12.6586189499516
"1801",2005-05-03,3815,-8.9454872402106
"1806",2005-05-10,4016,5.13457176530085
"1811",2005-05-17,3695,-8.33058279892622
"1816",2005-05-24,3430,-7.44202932223175
"1820",2005-05-31,3219,-6.34895088611778
"1825",2005-06-07,2995,-7.21265207492578
"1830",2005-06-14,2705,-10.1842319268968
"1835",2005-06-21,2510,-7.48191591547522
"1840",2005-06-28,2606,3.75337255589612
"1845",2005-07-05,2434,-6.82804841373184
"1850",2005-07-12,2345,-3.72505926670925
"1855",2005-07-19,2247,-4.26894086950504
"1860",2005-07-26,1951,-14.1253931562218
"1865",2005-08-02,1749,-10.9297865604509
"1870",2005-08-09,1907,8.64871305818165
"1875",2005-08-16,2215,14.9721076878818
"1880",2005-08-23,2612,16.4863807917086
"1884",2005-08-30,2608,-0.153256734977791
"1889",2005-09-06,2418,-7.5642891871806
"1894",2005-09-13,2766,13.4461481049965
"1899",2005-09-20,3011,8.48700162570308
"1904",2005-09-27,3011,0
"1909",2005-10-04,2981,-1.00134348036622
"1914",2005-10-11,3202,7.15167998785891
"1919",2005-10-18,3305,3.16608587291256
"1924",2005-10-25,3125,-5.60021901152847
"1929",2005-11-01,3081,-1.41800635738338
"1934",2005-11-08,2935,-4.85467663344714
"1939",2005-11-15,3029,3.1525078765041
"1944",2005-11-22,2837,-6.5485376218386
"1949",2005-11-29,2743,-3.36949438712484
"1954",2005-12-06,2746,0.109309539031344
"1959",2005-12-13,2613,-4.96463208073035
"1964",2005-12-20,2475,-5.42585905178221
"1968",2006-01-03,2438,-1.50623649615742
"1973",2006-01-10,2470,1.30401195808059
"1978",2006-01-17,2263,-8.75267839884852
"1983",2006-01-24,2050,-9.88515735010838
"1988",2006-01-31,2081,1.50087542611805
"1993",2006-02-07,2192,5.19658216742718
"1998",2006-02-14,2389,8.60604992579042
"2003",2006-02-21,2792,15.5883316556453
"2008",2006-02-28,2680,-4.09413903773608
"2013",2006-03-07,2667,-0.486254932288777
"2018",2006-03-14,2666,-0.0375023443361044
"2023",2006-03-21,2511,-5.98981415810682
"2028",2006-03-28,2533,0.872329084408996
"2033",2006-04-04,2513,-0.792711245808331
"2038",2006-04-11,2515,0.0795544990247699
"2041",2006-04-18,2495,-0.798407434822046
"2046",2006-04-25,2397,-4.00707737512347
"2050",2006-05-02,2364,-1.38628559083962
"2055",2006-05-09,2414,2.09300231314886
"2060",2006-05-16,2502,3.5805289369379
"2065",2006-05-23,2468,-1.36823060015772
"2069",2006-05-30,2416,-2.1294825970573
"2074",2006-06-06,2580,6.56761188609574
"2079",2006-06-13,2699,4.50919351023416
"2084",2006-06-20,2729,1.1053907690334
"2089",2006-06-27,2862,4.75854394080573
"2094",2006-07-04,2965,3.53563513154294
"2099",2006-07-11,2849,-3.99089769339174
"2104",2006-07-18,3053,6.91566582369703
"2109",2006-07-25,3221,5.35671565963209
"2114",2006-08-01,3337,3.53803294201747
