time,open,high,low,close
2004-03-11T00:00:00Z,5384,5384,5384,5384
2004-03-12T00:00:00Z,5352,5352,5352,5352
2004-03-15T00:00:00Z,5280,5280,5280,5280
2004-03-16T00:00:00Z,5204,5204,5204,5204
2004-03-17T00:00:00Z,5122,5122,5122,5122
2004-03-18T00:00:00Z,5058,5058,5058,5058
2004-03-19T00:00:00Z,5045,5045,5045,5045
2004-03-22T00:00:00Z,5042,5042,5042,5042
2004-03-23T00:00:00Z,5044,5044,5044,5044
2004-03-24T00:00:00Z,5033,5033,5033,5033
2004-03-25T00:00:00Z,4999,4999,4999,4999
2004-03-26T00:00:00Z,4959,4959,4959,4959
2004-03-29T00:00:00Z,4927,4927,4927,4927
2004-03-30T00:00:00Z,4886,4886,4886,4886
2004-03-31T00:00:00Z,4822,4822,4822,4822
2004-04-01T00:00:00Z,4763,4763,4763,4763
2004-04-02T00:00:00Z,4716,4716,4716,4716
2004-04-05T00:00:00Z,4675,4675,4675,4675
2004-04-06T00:00:00Z,4631,4631,4631,4631
2004-04-07T00:00:00Z,4604,4604,4604,4604
2004-04-08T00:00:00Z,4566,4566,4566,4566
2004-04-13T00:00:00Z,4552,4552,4552,4552
2004-04-14T00:00:00Z,4571,4571,4571,4571
2004-04-15T00:00:00Z,4590,4590,4590,4590
2004-04-16T00:00:00Z,4610,4610,4610,4610
2004-04-19T00:00:00Z,4635,4635,4635,4635
2004-04-20T00:00:00Z,4640,4640,4640,4640
2004-04-21T00:00:00Z,4616,4616,4616,4616
2004-04-22T00:00:00Z,4545,4545,4545,4545
2004-04-23T00:00:00Z,4461,4461,4461,4461
2004-04-26T00:00:00Z,4368,4368,4368,4368
2004-04-27T00:00:00Z,4229,4229,4229,4229
2004-04-28T00:00:00Z,4064,4064,4064,4064
2004-04-29T00:00:00Z,3982,3982,3982,3982
2004-04-30T00:00:00Z,3982,3982,3982,3982
2004-05-04T00:00:00Z,3933,3933,3933,3933
2004-05-05T00:00:00Z,3909,3909,3909,3909
2004-05-06T00:00:00Z,3910,3910,3910,3910
2004-05-07T00:00:00Z,3924,3924,3924,3924
2004-05-10T00:00:00Z,3928,3928,3928,3928
2004-05-11T00:00:00Z,3900,3900,3900,3900
2004-05-12T00:00:00Z,3827,3827,3827,3827
2004-05-13T00:00:00Z,3747,3747,3747,3747
2004-05-14T00:00:00Z,3638,3638,3638,3638
2004-05-17T00:00:00Z,3535,3535,3535,3535
2004-05-18T00:00:00Z,3452,3452,3452,3452
2004-05-19T00:00:00Z,3391,3391,3391,3391
2004-05-20T00:00:00Z,3348,3348,3348,3348
2004-05-21T00:00:00Z,3336,3336,3336,3336
2004-05-24T00:00:00Z,3331,3331,3331,3331
2004-05-25T00:00:00Z,3327,3327,3327,3327
2004-05-26T00:00:00Z,3308,3308,3308,3308
2004-05-27T00:00:00Z,3288,3288,3288,3288
2004-05-28T00:00:00Z,3286,3286,3286,3286
2004-06-01T00:00:00Z,3282,3282,3282,3282
2004-06-02T00:00:00Z,3266,3266,3266,3266
2004-06-03T00:00:00Z,3239,3239,3239,3239
2004-06-04T00:00:00Z,3185,3185,3185,3185
2004-06-07T00:00:00Z,3134,3134,3134,3134
2004-06-08T00:00:00Z,3067,3067,3067,3067
2004-06-09T00:00:00Z,3006,3006,3006,3006
2004-06-10T00:00:00Z,2939,2939,2939,2939
2004-06-11T00:00:00Z,2887,2887,2887,2887
2004-06-14T00:00:00Z,2849,2849,2849,2849
2004-06-15T00:00:00Z,2810,2810,2810,2810
2004-06-16T00:00:00Z,2762,2762,2762,2762
2004-06-17T00:00:00Z,2718,2718,2718,2718
2004-06-18T00:00:00Z,2667,2667,2667,2667
2004-06-21T00:00:00Z,2634,2634,2634,2634
2004-06-22T00:00:00Z,2622,2622,2622,2622
2004-06-23T00:00:00Z,2632,2632,2632,2632
2004-06-24T00:00:00Z,2682,2682,2682,2682
2004-06-25T00:00:00Z,2742,2742,2742,2742
2004-06-28T00:00:00Z,2812,2812,2812,2812
2004-06-29T00:00:00Z,2895,2895,2895,2895
2004-06-30T00:00:00Z,3005,3005,3005,3005
2004-07-01T00:00:00Z,3115,3115,3115,3115
2004-07-02T00:00:00Z,3207,3207,3207,3207
2004-07-05T00:00:00Z,3287,3287,3287,3287
2004-07-06T00:00:00Z,3400,3400,3400,3400
2004-07-07T00:00:00Z,3545,3545,3545,3545
2004-07-08T00:00:00Z,3716,3716,3716,3716
2004-07-09T00:00:00Z,3902,3902,3902,3902
2004-07-12T00:00:00Z,4025,4025,4025,4025
2004-07-13T00:00:00Z,4086,4086,4086,4086
2004-07-14T00:00:00Z,4068,4068,4068,4068
2004-07-15T00:00:00Z,4021,4021,4021,4021
2004-07-16T00:00:00Z,3971,3971,3971,3971
2004-07-19T00:00:00Z,3930,3930,3930,3930
2004-07-20T00:00:00Z,3888,3888,3888,3888
2004-07-21T00:00:00Z,3841,3841,3841,3841
2004-07-22T00:00:00Z,3800,3800,3800,3800
2004-07-23T00:00:00Z,3799,3799,3799,3799
2004-07-26T00:00:00Z,3814,3814,3814,3814
2004-07-27T00:00:00Z,3832,3832,3832,3832
2004-07-28T00:00:00Z,3877,3877,3877,3877
2004-07-29T00:00:00Z,3953,3953,3953,3953
2004-07-30T00:00:00Z,4048,4048,4048,4048
2004-08-02T00:00:00Z,4100,4100,4100,4100
2004-08-03T00:00:00Z,4177,4177,4177,4177
2004-08-04T00:00:00Z,4205,4205,4205,4205
2004-08-05T00:00:00Z,4180,4180,4180,4180
2004-08-06T00:00:00Z,4129,4129,4129,4129
2004-08-09T00:00:00Z,4100,4100,4100,4100
2004-08-10T00:00:00Z,4088,4088,4088,4088
2004-08-11T00:00:00Z,4098,4098,4098,4098
2004-08-12T00:00:00Z,4120,4120,4120,4120
2004-08-13T00:00:00Z,4148,4148,4148,4148
2004-08-16T00:00:00Z,4161,4161,4161,4161
2004-08-17T00:00:00Z,4180,4180,4180,4180
2004-08-18T00:00:00Z,4188,4188,4188,4188
2004-08-19T00:00:00Z,4193,4193,4193,4193
2004-08-20T00:00:00Z,4195,4195,4195,4195
2004-08-23T00:00:00Z,4206,4206,4206,4206
2004-08-24T00:00:00Z,4213,4213,4213,4213
2004-08-25T00:00:00Z,4224,4224,4224,4224
2004-08-26T00:00:00Z,4233,4233,4233,4233
2004-08-27T00:00:00Z,4225,4225,4225,4225
2004-08-31T00:00:00Z,4186,4186,4186,4186
2004-09-01T00:00:00Z,4134,4134,4134,4134
2004-09-02T00:00:00Z,4077,4077,4077,4077
2004-09-03T00:00:00Z,4040,4040,4040,4040
2004-09-06T00:00:00Z,4014,4014,4014,4014
2004-09-07T00:00:00Z,4018,4018,4018,4018
2004-09-08T00:00:00Z,4056,4056,4056,4056
2004-09-09T00:00:00Z,4109,4109,4109,4109
2004-09-10T00:00:00Z,4163,4163,4163,4163
2004-09-13T00:00:00Z,4192,4192,4192,4192
2004-09-14T00:00:00Z,4205,4205,4205,4205
2004-09-15T00:00:00Z,4208,4208,4208,4208
2004-09-16T00:00:00Z,4214,4214,4214,4214
2004-09-17T00:00:00Z,4220,4220,4220,4220
2004-09-20T00:00:00Z,4233,4233,4233,4233
2004-09-21T00:00:00Z,4229,4229,4229,4229
2004-09-22T00:00:00Z,4222,4222,4222,4222
2004-09-23T00:00:00Z,4180,4180,4180,4180
2004-09-24T00:00:00Z,4149,4149,4149,4149
2004-09-27T00:00:00Z,4123,4123,4123,4123
2004-09-28T00:00:00Z,4106,4106,4106,4106
2004-09-29T00:00:00Z,4100,4100,4100,4100
2004-09-30T00:00:00Z,4105,4105,4105,4105
2004-10-01T00:00:00Z,4112,4112,4112,4112
2004-10-04T00:00:00Z,4130,4130,4130,4130
2004-10-05T00:00:00Z,4157,4157,4157,4157
2004-10-06T00:00:00Z,4190,4190,4190,4190
2004-10-07T00:00:00Z,4254,4254,4254,4254
2004-10-08T00:00:00Z,4313,4313,4313,4313
2004-10-11T00:00:00Z,4354,4354,4354,4354
2004-10-12T00:00:00Z,4408,4408,4408,4408
2004-10-13T00:00:00Z,4473,4473,4473,4473
2004-10-14T00:00:00Z,4522,4522,4522,4522
2004-10-15T00:00:00Z,4572,4572,4572,4572
2004-10-18T00:00:00Z,4602,4602,4602,4602
2004-10-19T00:00:00Z,4625,4625,4625,4625
2004-10-20T00:00:00Z,4663,4663,4663,4663
2004-10-21T00:00:00Z,4727,4727,4727,4727
2004-10-22T00:00:00Z,4786,4786,4786,4786
2004-10-25T00:00:00Z,4828,4828,4828,4828
2004-10-26T00:00:00Z,4877,4877,4877,4877
2004-10-27T00:00:00Z,4901,4901,4901,4901
2004-10-28T00:00:00Z,4912,4912,4912,4912
2004-10-29T00:00:00Z,4922,4922,4922,4922
2004-11-01T00:00:00Z,4928,4928,4928,4928
2004-11-02T00:00:00Z,4937,4937,4937,4937
2004-11-03T00:00:00Z,4950,4950,4950,4950
2004-11-04T00:00:00Z,4994,4994,4994,4994
2004-11-05T00:00:00Z,5027,5027,5027,5027
2004-11-08T00:00:00Z,5040,5040,5040,5040
2004-11-09T00:00:00Z,5060,5060,5060,5060
2004-11-10T00:00:00Z,5082,5082,5082,5082
2004-11-11T00:00:00Z,5107,5107,5107,5107
2004-11-12T00:00:00Z,5125,5125,5125,5125
2004-11-15T00:00:00Z,5152,5152,5152,5152
2004-11-16T00:00:00Z,5191,5191,5191,5191
2004-11-17T00:00:00Z,5264,5264,5264,5264
2004-11-18T00:00:00Z,5335,5335,5335,5335
2004-11-19T00:00:00Z,5393,5393,5393,5393
2004-11-22T00:00:00Z,5442,5442,5442,5442
2004-11-23T00:00:00Z,5514,5514,5514,5514
2004-11-24T00:00:00Z,5626,5626,5626,5626
2004-11-25T00:00:00Z,5734,5734,5734,5734
2004-11-26T00:00:00Z,5870,5870,5870,5870
2004-11-29T00:00:00Z,5974,5974,5974,5974
2004-11-30T00:00:00Z,6051,6051,6051,6051
2004-12-01T00:00:00Z,6092,6092,6092,6092
2004-12-02T00:00:00Z,6134,6134,6134,6134
2004-12-03T00:00:00Z,6172,6172,6172,6172
2004-12-06T00:00:00Z,6208,6208,6208,6208
2004-12-07T00:00:00Z,6200,6200,6200,6200
2004-12-08T00:00:00Z,6136,6136,6136,6136
2004-12-09T00:00:00Z,6013,6013,6013,6013
2004-12-10T00:00:00Z,5877,5877,5877,5877
2004-12-13T00:00:00Z,5747,5747,5747,5747
2004-12-14T00:00:00Z,5551,5551,5551,5551
2004-12-15T00:00:00Z,5363,5363,5363,5363
2004-12-16T00:00:00Z,5176,5176,5176,5176
2004-12-17T00:00:00Z,5003,5003,5003,5003
2004-12-20T00:00:00Z,4899,4899,4899,4899
2004-12-21T00:00:00Z,4812,4812,4812,4812
2004-12-22T00:00:00Z,4719,4719,4719,4719
2004-12-23T00:00:00Z,4639,4639,4639,4639
2004-12-24T00:00:00Z,4598,4598,4598,4598
2005-01-04T00:00:00Z,4456,4456,4456,4456
2005-01-05T00:00:00Z,4395,4395,4395,4395
2005-01-06T00:00:00Z,4405,4405,4405,4405
2005-01-07T00:00:00Z,4485,4485,4485,4485
2005-01-10T00:00:00Z,4627,4627,4627,4627
2005-01-11T00:00:00Z,4726,4726,4726,4726
2005-01-12T00:00:00Z,4776,4776,4776,4776
2005-01-13T00:00:00Z,4774,4774,4774,4774
2005-01-14T00:00:00Z,4721,4721,4721,4721
2005-01-17T00:00:00Z,4668,4668,4668,4668
2005-01-18T00:00:00Z,4591,4591,4591,4591
2005-01-19T00:00:00Z,4471,4471,4471,4471
2005-01-20T00:00:00Z,4358,4358,4358,4358
2005-01-21T00:00:00Z,4301,4301,4301,4301
2005-01-24T00:00:00Z,4292,4292,4292,4292
2005-01-25T00:00:00Z,4307,4307,4307,4307
2005-01-26T00:00:00Z,4340,4340,4340,4340
2005-01-27T00:00:00Z,4396,4396,4396,4396
2005-01-28T00:00:00Z,4461,4461,4461,4461
2005-01-31T00:00:00Z,4488,4488,4488,4488
2005-02-01T00:00:00Z,4470,4470,4470,4470
2005-02-02T00:00:00Z,4408,4408,4408,4408
2005-02-03T00:00:00Z,4313,4313,4313,4313
2005-02-04T00:00:00Z,4246,4246,4246,4246
2005-02-07T00:00:00Z,4192,4192,4192,4192
2005-02-08T00:00:00Z,4175,4175,4175,4175
2005-02-09T00:00:00Z,4223,4223,4223,4223
2005-02-10T00:00:00Z,4320,4320,4320,4320
2005-02-11T00:00:00Z,4378,4378,4378,4378
2005-02-14T00:00:00Z,4446,4446,4446,4446
2005-02-15T00:00:00Z,4511,4511,4511,4511
2005-02-16T00:00:00Z,4593,4593,4593,4593
2005-02-17T00:00:00Z,4685,4685,4685,4685
2005-02-18T00:00:00Z,4763,4763,4763,4763
2005-02-21T00:00:00Z,4833,4833,4833,4833
2005-02-22T00:00:00Z,4878,4878,4878,4878
2005-02-23T00:00:00Z,4880,4880,4880,4880
2005-02-24T00:00:00Z,4834,4834,4834,4834
2005-02-25T00:00:00Z,4771,4771,4771,4771
2005-02-28T00:00:00Z,4726,4726,4726,4726
2005-03-01T00:00:00Z,4663,4663,4663,4663
2005-03-02T00:00:00Z,4619,4619,4619,4619
2005-03-03T00:00:00Z,4619,4619,4619,4619
2005-03-04T00:00:00Z,4652,4652,4652,4652
2005-03-07T00:00:00Z,4700,4700,4700,4700
2005-03-08T00:00:00Z,4745,4745,4745,4745
2005-03-09T00:00:00Z,4781,4781,4781,4781
2005-03-10T00:00:00Z,4791,4791,4791,4791
2005-03-11T00:00:00Z,4768,4768,4768,4768
2005-03-14T00:00:00Z,4741,4741,4741,4741
2005-03-15T00:00:00Z,4685,4685,4685,4685
2005-03-16T00:00:00Z,4596,4596,4596,4596
2005-03-17T00:00:00Z,4575,4575,4575,4575
2005-03-18T00:00:00Z,4625,4625,4625,4625
2005-03-21T00:00:00Z,4665,4665,4665,4665
2005-03-22T00:00:00Z,4679,4679,4679,4679
2005-03-23T00:00:00Z,4685,4685,4685,4685
2005-03-24T00:00:00Z,4685,4685,4685,4685
2005-03-29T00:00:00Z,4672,4672,4672,4672
2005-03-30T00:00:00Z,4653,4653,4653,4653
2005-03-31T00:00:00Z,4637,4637,4637,4637
2005-04-01T00:00:00Z,4627,4627,4627,4627
2005-04-04T00:00:00Z,4631,4631,4631,4631
2005-04-05T00:00:00Z,4649,4649,4649,4649
2005-04-06T00:00:00Z,4660,4660,4660,4660
2005-04-07T00:00:00Z,4676,4676,4676,4676
2005-04-08T00:00:00Z,4699,4699,4699,4699
2005-04-11T00:00:00Z,4721,4721,4721,4721
2005-04-12T00:00:00Z,4753,4753,4753,4753
2005-04-13T00:00:00Z,4804,4804,4804,4804
2005-04-14T00:00:00Z,4824,4824,4824,4824
2005-04-15T00:00:00Z,4835,4835,4835,4835
2005-04-18T00:00:00Z,4810,4810,4810,4810
2005-04-19T00:00:00Z,4735,4735,4735,4735
2005-04-20T00:00:00Z,4620,4620,4620,4620
2005-04-21T00:00:00Z,4504,4504,4504,4504
2005-04-22T00:00:00Z,4381,4381,4381,4381
2005-04-25T00:00:00Z,4284,4284,4284,4284
2005-04-26T00:00:00Z,4172,4172,4172,4172
2005-04-27T00:00:00Z,4026,4026,4026,4026
2005-04-28T00:00:00Z,3921,3921,3921,3921
2005-04-29T00:00:00Z,3850,3850,3850,3850
2005-05-03T00:00:00Z,3815,3815,3815,3815
2005-05-04T00:00:00Z,3835,3835,3835,3835
2005-05-05T00:00:00Z,3898,3898,3898,3898
2005-05-06T00:00:00Z,3969,3969,3969,3969
2005-05-09T00:00:00Z,4024,4024,4024,4024
2005-05-10T00:00:00Z,4016,4016,4016,4016
2005-05-11T00:00:00Z,3931,3931,3931,3931
2005-05-12T00:00:00Z,3832,3832,3832,3832
2005-05-13T00:00:00Z,3770,3770,3770,3770
2005-05-16T00:00:00Z,3737,3737,3737,3737
2005-05-17T00:00:00Z,3695,3695,3695,3695
2005-05-18T00:00:00Z,3637,3637,3637,3637
2005-05-19T00:00:00Z,3559,3559,3559,3559
2005-05-20T00:00:00Z,3523,3523,3523,3523
2005-05-23T00:00:00Z,3496,3496,3496,3496
2005-05-24T00:00:00Z,3430,3430,3430,3430
2005-05-25T00:00:00Z,3366,3366,3366,3366
2005-05-26T00:00:00Z,3317,3317,3317,3317
2005-05-27T00:00:00Z,3279,3279,3279,3279
2005-05-31T00:00:00Z,3219,3219,3219,3219
2005-06-01T00:00:00Z,3180,3180,3180,3180
2005-06-02T00:00:00Z,3125,3125,3125,3125
2005-06-03T00:00:00Z,3093,3093,3093,3093
2005-06-06T00:00:00Z,3041,3041,3041,3041
2005-06-07T00:00:00Z,2995,2995,2995,2995
2005-06-08T00:00:00Z,2931,2931,2931,2931
2005-06-09T00:00:00Z,2889,2889,2889,2889
2005-06-10T00:00:00Z,2821,2821,2821,2821
2005-06-13T00:00:00Z,2762,2762,2762,2762
2005-06-14T00:00:00Z,2705,2705,2705,2705
2005-06-15T00:00:00Z,2636,2636,2636,2636
2005-06-16T00:00:00Z,2586,2586,2586,2586
2005-06-17T00:00:00Z,2543,2543,2543,2543
2005-06-20T00:00:00Z,2518,2518,2518,2518
2005-06-21T00:00:00Z,2510,2510,2510,2510
2005-06-22T00:00:00Z,2548,2548,2548,2548
2005-06-23T00:00:00Z,2593,2593,2593,2593
2005-06-24T00:00:00Z,2617,2617,2617,2617
2005-06-27T00:00:00Z,2621,2621,2621,2621
2005-06-28T00:00:00Z,2606,2606,2606,2606
2005-06-29T00:00:00Z,2573,2573,2573,2573
2005-06-30T00:00:00Z,2521,2521,2521,2521
2005-07-01T00:00:00Z,2486,2486,2486,2486
2005-07-04T00:00:00Z,2461,2461,2461,2461
2005-07-05T00:00:00Z,2434,2434,2434,2434
2005-07-06T00:00:00Z,2402,2402,2402,2402
2005-07-07T00:00:00Z,2384,2384,2384,2384
2005-07-08T00:00:00Z,2365,2365,2365,2365
2005-07-11T00:00:00Z,2354,2354,2354,2354
2005-07-12T00:00:00Z,2345,2345,2345,2345
2005-07-13T00:00:00Z,2338,2338,2338,2338
2005-07-14T00:00:00Z,2320,2320,2320,2320
2005-07-15T00:00:00Z,2307,2307,2307,2307
2005-07-18T00:00:00Z,2285,2285,2285,2285
2005-07-19T00:00:00Z,2247,2247,2247,2247
2005-07-20T00:00:00Z,2201,2201,2201,2201
2005-07-21T00:00:00Z,2133,2133,2133,2133
2005-07-22T00:00:00Z,2054,2054,2054,2054
2005-07-25T00:00:00Z,2004,2004,2004,2004
2005-07-26T00:00:00Z,1951,1951,1951,1951
2005-07-27T00:00:00Z,1896,1896,1896,1896
2005-07-28T00:00:00Z,1851,1851,1851,1851
2005-07-29T00:00:00Z,1804,1804,1804,1804
2005-08-01T00:00:00Z,1769,1769,1769,1769
2005-08-02T00:00:00Z,1749,1749,1749,1749
2005-08-03T00:00:00Z,1747,1747,1747,1747
2005-08-04T00:00:00Z,1769,1769,1769,1769
2005-08-05T00:00:00Z,1819,1819,1819,1819
2005-08-08T00:00:00Z,1868,1868,1868,1868
2005-08-09T00:00:00Z,1907,1907,1907,1907
2005-08-10T00:00:00Z,1959,1959,1959,1959
2005-08-11T00:00:00Z,2044,2044,2044,2044
2005-08-12T00:00:00Z,2125,2125,2125,2125
2005-08-15T00:00:00Z,2169,2169,2169,2169
2005-08-16T00:00:00Z,2215,2215,2215,2215
2005-08-17T00:00:00Z,2286,2286,2286,2286
2005-08-18T00:00:00Z,2372,2372,2372,2372
2005-08-19T00:00:00Z,2478,2478,2478,2478
2005-08-22T00:00:00Z,2567,2567,2567,2567
2005-08-23T00:00:00Z,2612,2612,2612,2612
2005-08-24T00:00:00Z,2634,2634,2634,2634
2005-08-25T00:00:00Z,2631,2631,2631,2631
2005-08-26T00:00:00Z,2625,2625,2625,2625
2005-08-30T00:00:00Z,2608,2608,2608,2608
2005-08-31T00:00:00Z,2592,2592,2592,2592
2005-09-01T00:00:00Z,2548,2548,2548,2548
2005-09-02T00:00:00Z,2479,2479,2479,2479
2005-09-05T00:00:00Z,2424,2424,2424,2424
2005-09-06T00:00:00Z,2418,2418,2418,2418
2005-09-07T00:00:00Z,2480,2480,2480,2480
2005-09-08T00:00:00Z,2561,2561,2561,2561
2005-09-09T00:00:00Z,2626,2626,2626,2626
2005-09-12T00:00:00Z,2701,2701,2701,2701
2005-09-13T00:00:00Z,2766,2766,2766,2766
2005-09-14T00:00:00Z,2819,2819,2819,2819
2005-09-15T00:00:00Z,2885,2885,2885,2885
2005-09-16T00:00:00Z,2949,2949,2949,2949
2005-09-19T00:00:00Z,2977,2977,2977,2977
2005-09-20T00:00:00Z,3011,3011,3011,3011
2005-09-21T00:00:00Z,3056,3056,3056,3056
2005-09-22T00:00:00Z,3073,3073,3073,3073
2005-09-23T00:00:00Z,3069,3069,3069,3069
2005-09-26T00:00:00Z,3058,3058,3058,3058
2005-09-27T00:00:00Z,3011,3011,3011,3011
2005-09-28T00:00:00Z,2953,2953,2953,2953
2005-09-29T00:00:00Z,2907,2907,2907,2907
2005-09-30T00:00:00Z,2907,2907,2907,2907
2005-10-03T00:00:00Z,2944,2944,2944,2944
2005-10-04T00:00:00Z,2981,2981,2981,2981
2005-10-05T00:00:00Z,3019,3019,3019,3019
2005-10-06T00:00:00Z,3062,3062,3062,3062
2005-10-07T00:00:00Z,3098,3098,3098,3098
2005-10-10T00:00:00Z,3137,3137,3137,3137
2005-10-11T00:00:00Z,3202,3202,3202,3202
2005-10-12T00:00:00Z,3273,3273,3273,3273
2005-10-13T00:00:00Z,3337,3337,3337,3337
2005-10-14T00:00:00Z,3370,3370,3370,3370
2005-10-17T00:00:00Z,3361,3361,3361,3361
2005-10-18T00:00:00Z,3305,3305,3305,3305
2005-10-19T00:00:00Z,3227,3227,3227,3227
2005-10-20T00:00:00Z,3162,3162,3162,3162
2005-10-21T00:00:00Z,3130,3130,3130,3130
2005-10-24T00:00:00Z,3116,3116,3116,3116
2005-10-25T00:00:00Z,3125,3125,3125,3125
2005-10-26T00:00:00Z,3139,3139,3139,3139
2005-10-27T00:00:00Z,3149,3149,3149,3149
2005-10-28T00:00:00Z,3140,3140,3140,3140
2005-10-31T00:00:00Z,3113,3113,3113,3113
2005-11-01T00:00:00Z,3081,3081,3081,3081
2005-11-02T00:00:00Z,3030,3030,3030,3030
2005-11-03T00:00:00Z,2988,2988,2988,2988
2005-11-04T00:00:00Z,2967,2967,2967,2967
2005-11-07T00:00:00Z,2945,2945,2945,2945
2005-11-08T00:00:00Z,2935,2935,2935,2935
2005-11-09T00:00:00Z,2946,2946,2946,2946
2005-11-10T00:00:00Z,3004,3004,3004,3004
2005-11-11T00:00:00Z,3033,3033,3033,3033
2005-11-14T00:00:00Z,3048,3048,3048,3048
2005-11-15T00:00:00Z,3029,3029,3029,3029
2005-11-16T00:00:00Z,2991,2991,2991,2991
2005-11-17T00:00:00Z,2935,2935,2935,2935
2005-11-18T00:00:00Z,2898,2898,2898,2898
2005-11-21T00:00:00Z,2869,2869,2869,2869
2005-11-22T00:00:00Z,2837,2837,2837,2837
2005-11-23T00:00:00Z,2810,2810,2810,2810
2005-11-24T00:00:00Z,2786,2786,2786,2786
2005-11-25T00:00:00Z,2757,2757,2757,2757
2005-11-28T00:00:00Z,2739,2739,2739,2739
2005-11-29T00:00:00Z,2743,2743,2743,2743
2005-11-30T00:00:00Z,2770,2770,2770,2770
2005-12-01T00:00:00Z,2772,2772,2772,2772
2005-12-02T00:00:00Z,2767,2767,2767,2767
2005-12-05T00:00:00Z,2764,2764,2764,2764
2005-12-06T00:00:00Z,2746,2746,2746,2746
2005-12-07T00:00:00Z,2693,2693,2693,2693
2005-12-08T00:00:00Z,2650,2650,2650,2650
2005-12-09T00:00:00Z,2639,2639,2639,2639
2005-12-12T00:00:00Z,2624,2624,2624,2624
2005-12-13T00:00:00Z,2613,2613,2613,2613
2005-12-14T00:00:00Z,2582,2582,2582,2582
2005-12-15T00:00:00Z,2566,2566,2566,2566
2005-12-16T00:00:00Z,2536,2536,2536,2536
2005-12-19T00:00:00Z,2510,2510,2510,2510
2005-12-20T00:00:00Z,2475,2475,2475,2475
2005-12-21T00:00:00Z,2439,2439,2439,2439
2005-12-22T00:00:00Z,2417,2417,2417,2417
2005-12-23T00:00:00Z,2407,2407,2407,2407
2006-01-03T00:00:00Z,2438,2438,2438,2438
2006-01-04T00:00:00Z,2468,2468,2468,2468
2006-01-05T00:00:00Z,2495,2495,2495,2495
2006-01-06T00:00:00Z,2497,2497,2497,2497
2006-01-09T00:00:00Z,2493,2493,2493,2493
2006-01-10T00:00:00Z,2470,2470,2470,2470
2006-01-11T00:00:00Z,2428,2428,2428,2428
2006-01-12T00:00:00Z,2382,2382,2382,2382
2006-01-13T00:00:00Z,2341,2341,2341,2341
2006-01-16T00:00:00Z,2307,2307,2307,2307
2006-01-17T00:00:00Z,2263,2263,2263,2263
2006-01-18T00:00:00Z,2214,2214,2214,2214
2006-01-19T00:00:00Z,2169,2169,2169,2169
2006-01-20T00:00:00Z,2121,2121,2121,2121
2006-01-23T00:00:00Z,2084,2084,2084,2084
2006-01-24T00:00:00Z,2050,2050,2050,2050
2006-01-25T00:00:00Z,2033,2033,2033,2033
2006-01-26T00:00:00Z,2037,2037,2037,2037
2006-01-27T00:00:00Z,2057,2057,2057,2057
2006-01-30T00:00:00Z,2069,2069,2069,2069
2006-01-31T00:00:00Z,2081,2081,2081,2081
2006-02-01T00:00:00Z,2087,2087,2087,2087
2006-02-02T00:00:00Z,2115,2115,2115,2115
2006-02-03T00:00:00Z,2145,2145,2145,2145
2006-02-06T00:00:00Z,2167,2167,2167,2167
2006-02-07T00:00:00Z,2192,2192,2192,2192
2006-02-08T00:00:00Z,2223,2223,2223,2223
2006-02-09T00:00:00Z,2256,2256,2256,2256
2006-02-10T00:00:00Z,2297,2297,2297,2297
2006-02-13T00:00:00Z,2328,2328,2328,2328
2006-02-14T00:00:00Z,2389,2389,2389,2389
2006-02-15T00:00:00Z,2484,2484,2484,2484
2006-02-16T00:00:00Z,2621,2621,2621,2621
2006-02-17T00:00:00Z,2740,2740,2740,2740
2006-02-20T00:00:00Z,2798,2798,2798,2798
2006-02-21T00:00:00Z,2792,2792,2792,2792
2006-02-22T00:00:00Z,2668,2668,2668,2668
2006-02-23T00:00:00Z,2626,2626,2626,2626
2006-02-24T00:00:00Z,2622,2622,2622,2622
2006-02-27T00:00:00Z,2644,2644,2644,2644
2006-02-28T00:00:00Z,2680,2680,2680,2680
2006-03-01T00:00:00Z,2708,2708,2708,2708
2006-03-02T00:00:00Z,2698,2698,2698,2698
2006-03-03T00:00:00Z,2682,2682,2682,2682
2006-03-06T00:00:00Z,2674,2674,2674,2674
2006-03-07T00:00:00Z,2667,2667,2667,2667
2006-03-08T00:00:00Z,2682,2682,2682,2682
2006-03-09T00:00:00Z,2702,2702,2702,2702
2006-03-10T00:00:00Z,2704,2704,2704,2704
2006-03-13T00:00:00Z,2697,2697,2697,2697
2006-03-14T00:00:00Z,2666,2666,2666,2666
2006-03-15T00:00:00Z,2605,2605,2605,2605
2006-03-16T00:00:00Z,2537,2537,2537,2537
2006-03-17T00:00:00Z,2502,2502,2502,2502
2006-03-20T00:00:00Z,2493,2493,2493,2493
2006-03-21T00:00:00Z,2511,2511,2511,2511
2006-03-22T00:00:00Z,2526,2526,2526,2526
2006-03-23T00:00:00Z,2550,2550,2550,2550
2006-03-24T00:00:00Z,2565,2565,2565,2565
2006-03-27T00:00:00Z,2569,2569,2569,2569
2006-03-28T00:00:00Z,2533,2533,2533,2533
2006-03-29T00:00:00Z,2510,2510,2510,2510
2006-03-30T00:00:00Z,2496,2496,2496,2496
2006-03-31T00:00:00Z,2496,2496,2496,2496
2006-04-03T00:00:00Z,2508,2508,2508,2508
2006-04-04T00:00:00Z,2513,2513,2513,2513
2006-04-05T00:00:00Z,2508,2508,2508,2508
