"","WTI2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"189","2010-01-26",-2.33250047711397,-6.80765678419437,-1.41134988438338,-3.06589900731833,-7188,-24294,4.10604347173749,-0.598229835462938,1.63329612831138,-6.43037264312181,-18.5870321059491,19.1498123349435,1.80728212362045,-17.4462931870018
"190","2010-02-02",2.41432650937696,2.86964192744268,0.435615294389535,1.06162217554733,16075,10637,1.7906282873783,0.130323798262388,9.00407027210388,1.04111057913041,-4.44520103511241,2.66837673843145,2.73282371401997,-1.58584317219574
"191","2010-02-09",-0.657221457302803,-1.24789891221209,-0.72664225492165,0.241558276393583,649,-6604,0.150605900946488,-1.2044618335544,5.16201556854856,-7.08619180727741,-11.199897951774,21.5616305927226,0.900116830631426,-3.32260476495208
"192","2010-02-16",1.80849020906102,2.35284810521694,0.342226340063689,-1.32373536114958,12134,14888,1.06442029615259,1.16014943576896,-0.0378947372956517,2.32920390600846,8.78832189409451,-26.770283756453,-3.9825079142048,25.7990450324517
"193","2010-02-23",-2.52978425263706,0.212318466552297,-1.39069593219787,3.66813255375433,-9364,-9149,-6.42937957080534,-3.93901131306365,-4.03737644294946,6.7040577728207,7.47737054843807,-1.18126407137371,-3.88674130561881,-2.92928550098175
"194","2010-03-02",2.61897347358868,0.377919835910134,2.93326528527817,2.30175860218615,-2858,-4743,5.82514123651254,3.26210213791409,-3.06636880510993,4.80696259964191,5.65638234507908,-6.87254182318142,-2.82228865459278,2.66887485217477
"195","2010-03-09",5.10163071404897,3.32778129547329,5.27385840989538,5.13671234087347,-2080,1237,7.52000533072863,5.34485672715821,-0.0542711399404538,8.57883736078957,7.63613092335831,-2.93540174104869,1.54688330259596,-1.76246566071505
"196","2010-03-16",1.50441993929196,0.0557959827469645,1.13811051837409,-0.504864457912291,3126,1814,3.40631162147034,1.97729473257056,-5.89866438750821,1.5976301214053,5.38522592379582,-2.81765510957879,1.76924710232029,-8.97501389677746
"197","2010-03-23",-4.8203386182637,-0.433484574341492,-4.26607008671454,-0.81685066725079,-4345,285,-10.7846204560474,-6.05230273664024,3.88395134032287,-2.87092969486036,-5.15876067326708,6.03999004189468,1.03069067099693,1.57627897108359
"198","2010-03-30",1.42660759756339,1.99069193114152,1.61305002907195,1.75832404152985,-1835,4756,0.613316396314545,1.53573901277273,0.901103635046496,3.50998616166738,3.89141518655673,-11.4929103804997,-0.355104829646891,8.64548439378847
"199","2010-04-06",5.4269659445108,4.30008034380744,5.19020603460767,8.88804692270959,1331,-5937,7.04065525577118,3.16282939288737,-4.1054748362388,5.42770777734933,11.4955924520464,15.8741066540259,5.96676774198421,18.0795457825949
"200","2010-04-13",4.09380454641628,-3.2829263282693,5.86056684482763,0.789302075624043,-17797,-19899,13.665418908263,8.61202779900374,-2.51698224900192,2.23750735260868,-5.14175893289277,-2.3859656936537,0.404931484387383,-2.54779306161304
"201","2010-04-20",-1.20383590109867,-1.0253628161589,-1.54556462236233,-7.37115729873636,3694,18661,-1.4170465698891,1.36411518847943,3.17919228100152,-6.02117501711916,-4.87098618911102,-7.28023896256556,-0.966340082095485,-14.2062581554066
"202","2010-04-27",1.0830805496866,-2.03592835442823,1.29484520184651,3.57724154032848,-2381,-21706,4.6929036708157,0.185019012643473,0.362496468328111,1.64727080642919,-7.31431734366357,12.4092856541301,5.82976564207023,2.79853654180702
"203","2010-05-04",2.76398956622455,3.23525535465219,1.88207598140799,4.95633169735825,7986,7,2.23395534190285,0.326002257524216,2.77105425292739,3.01513637248245,5.43879129310412,6.89295968577284,-1.29469104485729,12.0766204286793
"204","2010-05-11",0.24818416224992,2.05200394165246,1.09605282233662,0.767407383879437,-8580,8110,-1.83072180260684,1.26586836990992,8.62133946260748,-4.03233538992058,-6.72227032435959,20.9207216422849,6.38155961687641,-4.44379466950107
"205","2010-05-18",-7.21787176722728,0.958810084679484,-7.84695131140207,4.23269699583724,8067,-9754,-17.7674507287689,-14.6939373471712,6.11519259061009,-4.80755557915877,-6.68199730568784,32.4742696795406,3.79053960266269,-6.58881586715694
"206","2010-05-25",-1.42943989221571,-2.3666949959166,-2.12926512898779,-7.95636024654307,6746,14916,-0.116117953800376,1.33554422970157,3.7890207265777,-15.5263825483029,-6.79032690243258,2.45381987566873,-11.403785616438,1.24350904717723
"207","2010-06-01",1.15152807736294,2.86691754961872,0.120971240882284,2.28459957479856,9286,7512,-1.27496606529096,-1.12816392007016,3.532978171995,-3.29681723810644,0.24297004990661,5.48635668760298,6.39957103406612,15.7497179168852
"208","2010-06-08",-2.56337169263148,-1.26472091873264,-2.42762512363672,-3.60148101634703,-1030,5233,-4.46910849236986,-1.74463222975554,-0.88386397444129,-3.68239384930558,-0.390716110305434,-5.90605029535354,-4.37143003922476,1.35011626624539
"209","2010-06-15",1.62993528347783,0.927962721549846,0.181718339660186,-2.03467329543319,12914,11513,2.66763983211398,1.43740325039214,0.280680862724658,0.54324583727059,3.30024415174552,-18.4684562735834,-2.2419993420959,17.3578597026648
"210","2010-06-22",-3.41624997609191,-2.88346838447726,-2.49904200459952,1.34777825235872,-8124,-19533,-4.20218954212146,-4.70682237901485,-2.31366000205249,3.17217047899945,-2.92626565703848,5.6852937075627,-4.73383052882745,-10.3485119091138
"211","2010-06-29",-1.3659800174068,-0.862547797914814,-1.10972402481018,-1.69126572026581,-2162,978,-2.11824572948931,-0.767304660097068,0.295882831434824,-3.59673455541483,-4.14273396453346,7.36347665354966,2.63110006947898,-11.5956282765442
"212","2010-07-06",-1.54719248995594,-1.81516521483651,-0.798615779888223,1.76463646158069,-6298,-14937,-1.14559220662311,-2.33205133087822,-0.621151787477103,1.45053187966102,-8.9252923371884,7.90526954808239,8.64230589228079,-10.1941865941669
"213","2010-07-13",3.66006703828088,4.48827673572918,1.56824911528464,-1.77875187233898,17937,28930,2.41009279227917,3.55819971465419,5.1085514463951,4.14524918421098,9.0508321457218,-19.6584873087341,-6.63727695006724,12.4191655267921
"214","2010-07-20",-3.91261474166598,-1.13884836799976,-4.06751715411602,0.903123955957597,1061,-8880,-8.29657788835636,-7.0619958912209,-0.236160923338957,5.56395223385202,-0.607656689223113,-15.0300691666512,-5.52877429021326,8.9906348120051
"215","2010-07-27",-0.165587257307642,-0.452432207302778,0.58512631745451,-1.80593160868021,-6292,3397,0.302544638629954,2.0553662411146,-2.48666990004072,0.662818447823632,1.08339139573097,-17.8729235939233,3.33305580053516,8.98760212973553
"216","2010-08-03",3.46056424816972,4.94938914559597,2.72469469310703,5.91650394323402,6403,7152,0.991612130271946,0.74919967336271,-0.159371463896107,6.11450922248888,15.183898739372,3.73189236908456,-1.9781106448626,7.49247278844933
"217","2010-08-10",0.0754758200169903,-4.01495840558308,1.22402156152805,-3.94780500614687,-9970,-8547,6.63490748745836,4.3750322116729,-5.97297021154048,0.579318341210211,-4.76272010588499,-7.01240618607919,4.39539911671822,-15.691749924058
"218","2010-08-17",-1.53898772804659,-1.4165246080676,-0.268468231087482,-0.363796190526244,-10957,-6219,-1.72549453689985,-0.212801579357347,-3.11055848341812,-2.57489143522509,-4.10746490217786,13.3504788253013,9.64428751094282,-8.59610393469961
"219","2010-08-24",-1.60462933108469,1.63063587175447,-0.182561576179019,8.71598491542276,-12061,-20721,-6.75027842621763,-5.76597822396447,3.18670177060838,-4.38038242106789,-2.53929554612498,33.5335773968886,5.71735531977389,17.3528973158396
"220","2010-08-31",3.65824933110641,1.96645138981548,2.3589250513453,5.51461378688405,10685,-9403,6.4027598229135,0.172955670088371,-0.202123948644228,-1.73498736820612,5.91329469975364,13.6456956552014,0.0257334020977495,13.2713934233314
"221","2010-09-07",5.04568303612345,-0.711203992896259,5.01832883611328,1.14254106251508,-523,-8058,13.5500205575839,7.6870479844013,-1.31504951993016,3.98566060798142,-0.335850334213106,-6.36618379928287,0.149979673732936,4.86351457139076
"222","2010-09-14",-0.472220544038748,-0.309233082212934,-1.82965224764029,-5.26422896231828,12636,17552,-0.696894002085813,0.395263399957457,-7.70395233227141,4.01128615659569,9.21396326286779,-20.3357172660359,-1.57633098224679,-11.0714762552384
"223","2010-09-21",-5.57768942992531,-3.43855649376703,-4.11619304325974,2.12742865416011,-12639,-25601,-8.60946691108193,-8.25777027734667,-6.99602182047201,1.20052878476304,-3.74912454923262,9.5895779169263,5.62838116088127,-5.25811934269811
"224","2010-09-28",0.811421293840908,-1.76862234016788,0.219566650906167,-2.84372462548692,5121,1170,4.4489814792156,2.30529290704826,-6.3182027295662,0.2733260491528,3.41439459340354,-3.90934543086203,-2.88774895527926,-11.8788639373893
"225","2010-10-05",5.05136981486665,4.73529035126479,4.31675995473544,5.90410093172107,6264,3017,5.48176643555252,3.24938668991397,-3.45568203273103,15.058698393698,14.4112627216877,-24.1522048417629,-0.891700606624823,12.4797207476544
"226","2010-10-12",2.915375099081,-0.921122867838342,3.74494693217322,3.87929113794012,-8041,-19647,7.8953122342412,3.65330000144883,-4.66018478584225,8.80846767675898,1.31143850579623,-10.3974518371647,0.943533536504404,-0.267821643755006
"227","2010-10-19",-1.67902957710968,-1.29877567023851,-0.995867903931646,1.71301718525552,-6256,-13482,-2.15337176818178,-2.88899697020639,4.62591307220244,1.74679253071162,-5.60441860243515,2.85209266543927,-2.52638477432132,0.413178457744756
"228","2010-10-26",-1.4375542580586,3.74015768114582,-2.33199779344204,-1.86381921800809,8592,27021,-8.3268960937092,-2.66814871147929,5.04544207628488,-1.58175229581445,3.70567077890094,-10.380885975689,1.00362359710182,5.13549852080146
"229","2010-11-02",3.10516740501008,5.05917339806494,3.48781351384044,5.7124504425726,-3978,5043,0.276484307200953,1.852829640052,5.51541929179873,3.86040824617329,7.2236261722324,4.19589065736758,-1.77885503936643,13.8197718678919
"230","2010-11-09",4.13225716782772,2.68139454091898,4.61647286388622,4.13632917939388,-5441,-2009,6.24542639086645,4.97471951341577,1.34702184878979,5.11029585509899,3.93655657997414,-7.52460729873228,2.29080337767549,9.38995599557497
"231","2010-11-16",-10.1990801355393,-6.90265992670884,-9.03412436028983,-3.56828639985061,-8763,-23684,-15.1129078263601,-13.2979135326945,-4.83524383749447,2.72441136516299,-12.0497817280942,0.459157517734887,2.05338207696251,-31.8400796948046
"232","2010-11-23",-2.4098866612821,-1.46531080269945,-2.51650653640603,2.34185050568314,1624,-17675,-3.89493309963349,-6.67881576012235,4.64931483243056,-1.05906188463027,-9.20852505379628,26.9214318850498,3.01124178991365,-8.39577063977508
"233","2010-11-30",-0.19199843730302,-2.30860836842144,-0.168534028883194,-2.71015273565105,-159,-863,3.08665301579705,2.05572743533509,-2.6815585067526,1.22468930848854,1.00210493821713,-34.8699676729414,-9.06637823256986,12.2243006250182
"234","2010-12-07",5.8779758574719,6.88358833274734,5.26421847338181,3.61845239050886,4190,21985,4.34231033371315,6.64941568594681,1.56648816884406,4.76119273613715,15.8642952976422,-10.2148413642819,-4.11875990611605,8.95325445911901
"235","2010-12-14",-2.20831486088535,-1.46443378178081,-1.32782654435335,-3.84105975799862,-7662,7973,-3.36983389379242,0.708827103039766,1.27283672638843,-6.62570642994194,-2.69028904735062,-12.9349703484777,-4.91082654378268,12.7374386064648
"236","2010-12-21",1.06694090451995,0.975670396833195,1.18765225930719,0.660057198905228,-1458,2676,1.21064924553949,1.6036131666926,2.0820364147049,0.299025193991476,1.17880186860333,3.17192070100898,-2.68508098994911,0.613387725370806
"237","2010-12-28",2.43107335442332,1.69554682370361,2.8416294337207,2.40067405972226,-4743,-546,3.5769892054665,3.18628994918413,-1.60932086962635,0.886273801924453,3.60895339196947,-0.793964564567773,4.71613353325786,9.29376375956128
"238","2011-01-04",1.22961482478097,-0.784363697633239,1.63526945172308,5.07406457402997,-4433,-26477,4.26044203177156,-1.12638165260748,-2.57489574867797,3.14551702846888,-5.53487216119226,30.7278689116,16.6865100425357,-3.34074025206164
"239","2011-01-11",2.5322551519432,2.69327053697008,1.80445257480635,-1.95569317768154,6275,23951,2.29550403979211,4.8155806757153,2.41062782384915,2.15124832518878,5.24110488721288,-16.7474677705547,-3.28597988629546,-7.41837986627054
"240","2011-01-18",-0.718692173052737,-2.29268584571507,0.256648709249951,-0.123581687193131,-9504,-12524,1.55603418019883,0.550005403378151,-1.84297414495571,2.31414967497834,-1.15884050752175,-7.88948394455549,-6.50656967750702,-5.14496215640179
"241","2011-01-25",-1.32651023377264,-5.45214892888151,-0.791393288707809,-4.11237428592788,-4740,-12296,4.24511810615265,1.68924557841539,-1.51393739783305,-4.88500900610962,-13.8485565593108,10.9803073689347,7.05158683623797,-11.1221721741256
"242","2011-02-01",4.27536019571786,7.41951425057348,3.75585981619651,3.67449175927561,3263,25396,0.0788442962520008,3.81485810602893,8.20273130614151,2.84725969439066,11.906534094072,-3.29335615450894,-5.79727048749419,12.1388473772745
"243","2011-02-08",0.594649319536522,-0.665222483064731,1.84520222765681,0.0549552266708275,-13371,-4048,2.31332976492329,3.12262633850828,-2.25775926010421,5.5437434556957,-4.10936205063521,-23.8679729810787,11.9042647686713,-9.38150846478401
"244","2011-02-15",-1.45919880394167,0.403434016076254,-1.48145760505258,-3.09461633968748,1083,15563,-4.01853458017953,-0.363291052310188,1.7152178553113,-5.59714937919651,-5.11750222969152,12.2032686031224,9.70235084188644,-0.825082394853283
"245","2011-02-22",1.45698839734738,7.03761033060122,-0.301821377431821,1.64024648514101,17526,34803,-6.94903281624288,-1.65175485671991,1.44199723227114,5.97878316578875,18.8272246962153,-19.2911344983107,-8.42922645969697,-6.44160046487396
"246","2011-03-01",2.67127719981417,6.4207754942073,3.3084393117786,4.36168109419093,-7886,21654,-3.7004033179473,2.55743945098619,-3.67313402137022,7.49084136150788,15.6208987227224,-67.7109062540074,2.23705072075209,16.577043201665
"247","2011-03-08",1.78609936804062,1.74236453075931,1.22390546551809,1.5001284115991,5242,4753,1.86423867873309,1.02469100038061,0.573716410397118,2.55529900560827,2.3422460547911,7.5372449918083,2.37136559401101,-5.18268906690622
"248","2011-03-15",-5.36890028665802,-6.65610639124328,-3.62644159932373,-2.90867841275517,-15810,-29922,-3.11091555524623,-4.14855811759995,-3.7117588826316,-2.41787536578109,-12.1497423222024,12.7615641711703,2.94645555550161,-10.3728473648459
"249","2011-03-22",-0.126518530735353,2.57398814091037,-0.75536076269227,1.30667877900645,6616,10465,-4.95882359114468,-2.29207524440049,4.21683490365847,1.25183102942081,4.42052643433737,-12.0104102848803,-5.89799304835701,5.8683422042634
"250","2011-03-29",0.608195638477227,0.654959266378974,-0.194589960293889,1.03951386718428,8025,-467,0.521240752090257,-1.1412535612104,-0.145805270427957,-0.0689504072919789,2.77966543396904,15.567875856596,-3.97568486605309,2.18744135272324
"251","2011-04-05",2.53369296688124,1.75036762605281,1.79060614143545,2.76905027277419,6730,-1311,3.97509379484902,1.02518264990241,-0.70700036701723,2.55051656429295,3.15552252859881,-14.1555550607782,2.78692534160765,8.90278870301966
"252","2011-04-12",-1.35690490833102,-2.43531353922801,-0.468298049037941,-0.30405672712881,-8776,-14371,0.576191905649992,-0.598097481643123,-0.572604510985641,0.0019054903983573,-6.95736568092347,8.53771732796904,6.85778648674251,-4.30485203616211
"253","2011-04-19",-0.115649804565798,0.762794685793544,-0.448757784043075,-1.11659531073904,3537,10047,-1.68588243997529,0.0766649259674068,-1.74817144692323,-2.15138981509178,2.8756394771646,2.34125889393777,-0.0626992962390105,2.87017856412124
"254","2011-04-26",1.96140062950629,1.05381325197715,1.1771288266063,0.977727846358967,7476,2332,3.583072333576,1.33279809118765,-0.672702289987726,1.67224241218253,2.16734877687532,-21.1520516699698,1.30142481300783,3.61114565798779
"255","2011-05-03",1.53309139905389,-1.56746098465472,1.98887231091796,0.246718373124288,-5442,-11282,6.77955765945804,3.3257977288617,-1.09043633666026,-1.26921080659326,-1.54161856519881,12.2471102300034,-2.57281177194546,4.16944964289083
"256","2011-05-10",-1.24254726553854,-3.44580203914706,-1.84216906352077,-5.08063031302122,6863,1240,2.23325159510619,0.537302455048838,6.14544585738255,-7.92390051995415,-9.08051913898937,41.6787092315472,-7.70111335893855,-7.95610223754402
"257","2011-05-17",-8.95840937376242,-5.38321416574767,-9.03135722370205,-8.73168080658928,3586,4367,-14.7018133720362,-9.24599361138831,2.29866605349383,-8.02881187745967,-13.2989199582074,-5.31132703684865,-2.05265909147059,-13.4010754591612
"258","2011-05-24",-1.29630022004026,1.40846208623611,-1.43706412956455,0.533952072549049,1729,6171,-6.0210206346202,-2.87674831865825,2.44857917499708,-0.427535455591332,2.24028108213794,5.1533041854702,-3.27024566107834,2.81129856940421
"259","2011-05-31",-0.877667938650362,-1.39671913433368,-0.699609555145742,2.28188427832219,-1436,-17640,0.0565762273273762,-2.97383383688974,-4.07442981838582,0.79305392033806,0.289522296733224,6.08032198225654,0.664509036206873,7.02020188919708
"260","2011-06-07",0.232687127862796,-1.49489763516861,0.594816799985942,0.516770966647506,-3510,-10872,3.24726389655883,0.655890316933849,1.30924963538686,-2.25083203647038,-6.64110498654154,40.7209721068261,4.81215225312894,-11.3807864960622
"261","2011-06-14",1.94309605915564,0.656844234869602,1.80458576766078,2.69076859685775,691,-7577,4.09761154692401,1.10608631140536,0.0930471739792438,0.514866682825854,2.58940337855158,5.65276646310036,-2.71592487459813,10.0552965616062
"262","2011-06-21",-2.01954516541889,-1.15054498128337,-2.13617202784668,-2.94509997582395,1758,5787,-3.46700010774192,-1.49812671531251,4.46574319950699,-6.00071767514851,-7.96886441351035,13.8277138130295,1.55645165411116,-3.80823403044932
"263","2011-06-28",0.346493005712212,0.356277420386952,-0.449832098182412,1.26500038870088,7444,-3248,0.330003424292258,-1.81349712751331,4.00282686182347,-3.31894652142619,-2.13483139188213,14.3829810772203,-3.18553686264487,7.15533606928371
"264","2011-07-05",1.19777936962784,-0.834983273250955,0.617604207645783,-0.180280242201469,5248,-4047,4.53318775671594,1.25732080499823,-2.11201591857773,0.112388594450863,2.0119482138174,-11.6525567621816,-4.17729488694238,8.63057944158658
"265","2011-07-12",-0.446612182872386,-0.952366451858033,-0.137419577217912,-2.52723939135802,-2849,5077,0.356018755491228,1.72493016143704,-4.58237957014447,0.0252790629314603,1.26314539682983,-0.695613453971511,3.0435763049617,-13.3322237793822
"266","2011-07-19",-1.76158209518817,0.659245837275968,-0.643694089842484,0.625542894758091,-10116,1179,-5.70156817682168,-1.62292461029114,-1.39184921551134,1.19737838182896,4.9193977381174,-2.8877608199938,-4.87286609956676,1.42802736608232
"267","2011-07-26",1.69216429643715,1.24462339123461,1.8526967823167,3.01188245293016,-2071,-5477,2.43964110555801,0.938838167414602,-0.0431609019711843,3.56595554549344,3.05359197335022,-2.6658471150947,-0.301085547639701,5.47585240096389
"268","2011-08-02",-1.07945895151431,-2.09211884520712,-0.686971296049421,-1.45933437072703,-3381,-5813,0.579477976274845,-0.0759665185116276,-1.9358834372623,-4.80378349593025,-6.27683930473335,23.8126485908687,8.14568734971282,-11.7814199622313
"269","2011-08-09",2.67090062566417,-1.72528371869021,2.71746495316805,-2.16250809180707,-1445,-716,9.39223985666402,6.39097471786396,0.708612920068141,-3.98355709640246,-7.35957098642324,0.809806878743125,5.23779173943666,1.78640186478578
"270","2011-08-16",-1.06457760160072,-2.08328776402755,-3.54893336248558,-5.98770115674796,24200,12386,0.390753032679569,-1.82622892770983,-1.64112671680865,-7.28639053315234,-0.526776678380791,-1.30206712932068,-6.42789143356843,-6.28057348305582
"271","2011-08-23",-1.88564199091772,0.721707025779139,-1.623466770336,0.0646008208683213,-2180,3702,-5.68435622898509,-2.80822330562511,0.107523849526281,0.225761535915758,0.744195871330433,1.59073609225757,2.09012924421099,-2.355990865588
"272","2011-08-30",0.434195989321751,-1.61865162859982,-0.237059456522459,-3.6494611646658,6185,5049,3.44521666706985,2.12347470922989,-4.14947901200531,2.28129185276131,0.851409232996581,-24.5655670254203,-1.35763641516604,-4.93349248934027
"273","2011-09-06",2.38136447323409,2.98005286666641,2.52885707191144,3.96617585255168,-1639,1256,1.51889693955045,1.5511638107089,-1.16688290022413,2.7204783101558,0.101737918355305,9.62627668840188,17.2609177662236,3.43150118868571
"274","2011-09-13",-1.18542189249471,-2.17552344191372,-2.04254548377278,-1.08349873259233,8167,-7804,0.23416106924028,-2.70821752705963,-6.06587487638066,3.07800309194342,3.73731860281339,-26.6032802178893,-6.65281772835424,4.63011551094539
"275","2011-09-20",-5.18427887177104,-1.14556651816589,-4.64067344924075,1.6880869588082,-4666,-12749,-11.2000361395035,-9.32021644286376,0.555222056025784,0.549195030509431,-3.31789651899221,9.27544720000189,0.131367371839985,0.284582269511446
"276","2011-09-27",-1.96311907043487,-1.64623473073888,-2.44467779754984,-0.889276383463589,4350,-5340,-2.4615296516119,-3.67679865967609,-1.08707319898844,-4.18284489332592,-2.24279544405661,12.61045689151,-1.49688782772071,0.329469486562317
"277","2011-10-04",2.8636507352223,-2.38704249532429,3.74030560358332,4.22512963334665,-7980,-29216,10.6322622397244,3.34915079998357,-6.17789454316586,0.0906378847387757,-1.02702130044818,9.6595425062052,1.76632984825211,14.368441782063
"278","2011-10-11",-1.38588932070771,-1.62027845397841,-2.87305251098271,-6.38837088752737,13297,16680,-1.06181865943622,-0.112400381951971,-0.216603379666225,-0.196421640197286,-1.13122373154955,-22.4209620404029,-5.07953696969228,-15.1864829032693
"279","2011-10-18",1.58021840568185,5.43528251425425,0.411062842460908,1.21933379406265,10383,23798,-3.99114133834875,-0.208475600741309,8.12722416238412,2.95495765691083,5.35774983847102,-3.67432153283236,0.511689403519888,-1.75482498605373
"280","2011-10-25",-3.43569815428637,0.7724921430043,-2.60733417366321,2.52365357657514,-7487,-5634,-10.1690727139138,-6.75669042089062,-5.00185727324638,2.88325842893968,8.82687491809317,-10.3354610457489,-6.24368211599666,10.6665913255515
"281","2011-11-01",-3.84441612802338,-3.90417290261116,-2.814449889215,-1.42724432255115,-8722,-15174,-3.7434943412423,-4.00474316730008,-4.09036587227973,1.95278113857391,-4.32630386218964,-7.18506838818325,-2.50601385448981,-11.4068243022277
"282","2011-11-08",3.24284567683097,3.2225774364262,3.04546033618216,2.73309569139304,1565,6322,3.27703942182556,3.31617076817512,3.28087129851227,3.59847236467097,4.9142787575553,-4.43709732075792,-1.11409629344976,3.74009624531801
"283","2011-11-15",-6.04049236039188,4.39105391162951,-5.88157948937162,3.20710424743194,-1141,11170,-26.5515435267083,-14.4610425262615,8.48166260036987,3.55932591327832,3.22986632917832,-9.92977040592535,-1.3325759904582,9.39597407064525
"284","2011-11-22",-4.71596815903137,-4.49385320276061,-2.74367330664322,2.42677340489763,-15237,-34823,-5.22831804163033,-8.37063758622634,-4.19690233508678,4.34753449731904,-10.6193192802101,1.90138872826804,9.75986421199995,-5.660643082701
"285","2011-11-29",0.538746179074323,-1.67010469270839,0.714503508362263,-1.55828189369807,-1497,-2385,5.47280845829636,3.26302315450526,-0.56162424721613,-1.48009202288613,0.0353765090569169,-13.4154176707934,-7.8157990918692,4.3154684119747
"286","2011-12-06",-0.919649941314837,-0.354853841373171,-0.033740570586005,1.68223332914348,-6818,-8916,-2.14806821260165,-1.94646157074043,-3.28299939520065,3.22882601616534,1.30538206643038,-15.8561313374079,1.73086185519455,2.65342255751904
"287","2011-12-13",0.208395004649198,-0.0184117144579332,0.0205226735342734,-0.515298587969326,1437,2073,0.704343718179068,0.625257479187269,0.177746225254438,-1.74586762800537,1.70001188200963,17.864335239897,-4.61382122715985,-3.27793778275858
"288","2011-12-20",-2.3727945246522,-2.61246631313483,-3.25356770450416,-2.10542703301861,7406,-4833,-1.85258508320043,-4.5579003540082,1.2429723732847,-3.69492170356374,-8.02341158485227,10.5883131662626,2.26416804067586,-1.80551088783574
"289","2011-12-27",1.51127051614655,1.76375638957662,1.47291300906005,2.59561594368112,20,-1683,0.963136419395383,0.165961693685901,0.143219866939148,2.37409757997629,6.22163037405929,1.0124079826026,-5.50570215384347,4.41500703494615
"290","2012-01-03",1.11388138256405,-0.461877745392769,2.11810753195429,2.45299380236617,-8169,-12889,4.4648050622909,1.72205228537212,-3.66998235300198,3.10893357256177,3.08800371257441,-1.46567822219748,-2.76598755486699,1.72550527974558
"291","2012-01-10",2.52193624853607,-0.535347431155841,3.49754490220402,1.49167286224277,-8690,-9277,8.58204484687892,5.82741372206677,-6.71794630704738,4.97585937990177,-2.0228490192757,-17.2923662639034,15.2391100116862,-5.05273151733832
"292","2012-01-17",0.453667835968652,0.329146110681933,0.282863373802122,2.92749810869495,1255,-11339,0.689096575711545,-2.81054231191238,-4.49146950416974,3.63587146028426,-3.99977554456949,-4.64133537216433,16.7997448847361,2.90940790274838
"293","2012-01-24",-3.78508558923105,-1.74331974737587,-4.20942727168097,-2.91816079598952,4635,4036,-7.75584690123008,-5.78623293577945,-4.01549039030176,-1.42833348095408,2.73855251869666,-13.1370965203171,-7.19312690866083,-6.00540751733991
"294","2012-01-31",2.86131575107209,0.0648945192789796,3.19513937551381,0.835227057891075,-3581,-3352,8.24097914113491,6.04336024637355,1.49693065340024,0.200402908776809,-0.510106789439391,5.69241981914406,-0.876213498871614,2.02111899140824
"295","2012-02-07",5.59845066432541,-2.36013838219353,5.6016769044783,-0.706870482135713,-1921,-8782,18.8141996680191,12.5441317955989,-4.49307165596604,0.894428262053992,1.04600751430652,-7.25137270662213,-6.3906834516315,-6.19476792397258
"296","2012-02-14",0.637559309075364,3.15894013881586,-0.102063209534187,1.56429132298186,6204,9061,-3.25310484435679,-1.84788971828382,-10.4076151215644,2.98011250573111,9.19397033377365,-24.251345643221,8.61539771090598,3.31734224677014
"297","2012-02-21",-2.20342053034699,3.31569201925106,-1.53067835664711,5.28490174470768,-5093,-6899,-11.6799487080433,-9.34494679894264,-7.30133010727467,5.67702627413205,7.77120633718891,-25.044038230736,5.8610754105457,11.1680483640313
"298","2012-02-28",5.417044133136,2.62614898770348,5.65419593890191,3.23743613603149,-4012,-1346,10.3865301996004,8.55726386360303,-5.62477682963731,5.75967231348979,3.29527574444306,-25.0705080873106,9.61426954919702,-4.47588296746062
"299","2012-03-06",3.35055683002654,-0.260506630633728,3.19441192379113,1.76495789553819,171,-10080,9.24841742901137,4.84092858594547,-0.752420481897254,-1.00001209202301,-2.92147603071644,64.6903114435501,5.61594115134678,1.42052318460415
"300","2012-03-13",1.58489134205038,4.3209375785203,1.25935714392948,3.78459702053586,2476,4945,-2.83166447529855,-1.68433158564589,6.4908949104959,3.40227555356858,3.51451742964652,14.1497283723178,3.93429351493193,2.21146173838456
"301","2012-03-20",-1.16892646652929,-2.29721712284778,-0.983384282996269,-1.53812848824799,-1324,-5062,0.69077152400645,-0.32280869014425,0.245531780985964,-1.61577394450916,-4.55717211978417,-8.09450419308515,-0.324394086304558,1.21917253370203
"302","2012-03-27",0.538978248525801,-0.491384631602543,0.414775647026211,-1.32087765295346,969,3920,2.1898073249405,2.43084404765419,3.9583962314147,-1.10862819526094,-2.89729240936456,-5.38077497543963,-0.242793056449742,-1.09552121462251
"303","2012-04-03",-0.970830062779093,-2.66570019370693,-1.37343693596872,-2.68026855667625,4074,-1328,1.65126118887642,0.0957874140167903,1.59868900265696,-3.53521065820406,-8.39453694573322,12.5021747524677,3.09733840087656,-3.50898961382935
"304","2012-04-10",-0.281796850296523,-2.17206117575799,-0.417918428592579,-0.440321937812982,1343,-9428,2.51386066730799,-0.393083972998554,-0.20414971048428,-2.27221751066526,-7.00179239802097,26.1844229270411,3.42289704405836,-2.49851013101345
